Taunton and Somerset NHS Foundation Trust,RBA,100,100,100,100,100,100,100,100,100,100,100,100,75,100,75,100,100,100,100,100,100,100,75,100,88,100,100,75,75,100,40,20,20,50,100,50,75,75,75,75,25,75,75,25,25,0,0,0,0,60,,80,40,20,100,100,100,75,80,100,100,0,0,0,80,100,100,0,100,100,100,75,100,100,100,100,100,20,75,75,25,100,25,0,0,0,0,0,0,0,0,0,0,0,25,0,75,0,0,0,100,100,50,75,0,0,0,0,0,0,25,50,50,75,50,50,0,50,75,50,75,100,0,75,75,50,50,100,50,50,50,75,50,25,100,0,100,75,75,0,100,100,50,25,75,75,100,100,100,75,75,100,100,25,100
Torbaq and South Devon NHS Foundation Trust,R1G,100,75,100,75,100,75,100,100,100,100,100,75,100,75,75,75,100,50,75,100,100,100,100,100,76,100,100,75,100,100,40,100,20,50,100,0,75,75,75,50,50,50,25,75,25,75,50,25,50,80,100,20,20,100,0,50,75,75,40,0,0,0,0,0,100,100,0,0,100,100,100,100,40,0,100,100,100,80,75,75,50,100,50,20,20,0,,,25,100,100,100,100,100,75,0,100,100,,100,100,100,25,50,100,50,75,25,0,0,0,75,50,50,100,25,50,100,100,25,0,100,25,50,75,75,75,50,50,75,75,100,75,75,100,0,75,50,25,50,100,100,75,25,75,100,100,100,100,100,100,100,100,75,100
United Lincolnshire Hospitals NHS Trust,RWD,75,75,75,75,100,75,100,100,25,100,100,75,50,100,100,75,100,50,75,75,75,75,75,75,87,75,75,75,75,75,20,100,20,50,50,50,75,25,75,25,0,25,0,0,,,50,0,,40,,60,40,20,75,75,75,75,20,100,100,0,100,,,80,20,,75,75,25,25,60,50,50,100,100,,50,75,50,75,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,100,,0,75,25,75,25,0,25,25,75,75,0,0,75,0,0,0,50,50,50,75,25,75,50,50,75,50,75,,75,75,,,100,,75,0,75,0,100,75,25,50,25,75,75,75,75,75,75,100,75,100,0
Universitq College London Hospitals NHS Foundation Trust,RRV,75,100,100,50,75,100,100,75,100,75,100,50,25,75,75,75,50,75,100,100,75,50,75,75,71,100,50,75,75,75,60,20,20,50,100,0,75,50,50,25,0,50,25,0,25,0,0,0,0,60,,20,0,100,50,25,50,50,40,60,40,60,20,20,20,80,100,20,75,50,100,100,0,50,50,100,100,100,100,75,50,75,75,100,100,0,,,100,100,100,0,100,100,0,50,75,100,0,0,100,100,25,50,25,0,0,0,0,0,0,50,0,25,25,0,0,0,25,0,0,75,25,50,25,100,25,75,50,25,0,100,50,0,85,0,0,0,0,25,75,75,50,0,25,75,100,100,100,100,75,75,75,25,20
Universitq Hospital Of South Manchester NHS Foundation Trust,RM2,75,75,75,75,100,100,100,100,100,75,75,100,50,75,50,75,0,100,100,100,100,75,75,75,74,75,75,50,75,50,80,60,80,50,100,50,75,75,75,75,50,50,50,50,25,25,75,50,0,60,20,20,20,60,75,25,75,25,0,80,20,80,40,0,80,100,100,100,100,100,100,75,,75,100,100,100,100,75,75,100,100,0,20,100,0,,,25,25,25,0,25,0,0,25,50,0,0,25,100,,25,75,25,75,50,75,50,25,100,75,25,25,50,0,25,75,100,75,25,75,75,75,,75,75,50,75,25,25,75,75,25,100,50,25,25,0,0,100,100,75,50,75,75,100,75,50,50,100,75,100,50,100
Universitq Hospital Southampton NHS Foundation Trust,RHM,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,75,100,100,100,100,100,75,50,100,71,100,75,50,100,25,60,80,40,50,100,50,100,100,75,75,100,100,100,75,100,100,100,100,100,100,,,100,100,100,100,75,100,100,100,60,100,0,,80,100,100,100,100,100,100,100,20,75,75,100,100,100,100,100,100,100,100,100,100,20,100,50,100,75,75,100,75,100,25,25,100,100,0,0,100,100,50,0,100,25,75,100,0,75,75,100,0,75,75,50,75,50,100,50,50,100,50,100,25,100,100,100,75,100,75,100,100,0,100,0,50,100,50,50,100,100,75,100,75,75,75,50,100,50,100,100,75,50,100
Universitq Hospitals Birmingham NHS Foundation Trust,RRK,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,100,100,75,100,75,100,100,0,50,100,,100,100,100,100,100,100,75,0,100,0,75,50,100,20,,100,80,100,75,100,100,100,100,100,100,100,60,0,100,60,100,20,100,75,100,100,60,50,75,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,75,100,100,100,100,100,100,100,100,75,100,100,75,100,100,100,50,75,75,50,100,100,100,100,0,100,50,75,75,100,100,75,100,100,100,100,100,100,100,0,50,100,100,0,100,100,100,75,100,100,100,100,100,100,100,100,100,75,100
Universitq Hospitals Bristol NHS Foundation Trust,RA7,100,100,100,100,100,100,100,100,100,100,100,75,100,100,75,100,100,100,100,100,100,75,75,100,67,75,75,50,75,75,60,20,60,50,50,50,75,75,75,75,75,75,75,75,75,75,100,75,0,80,,60,40,60,100,100,75,75,80,100,100,100,80,60,60,100,100,80,100,75,100,100,20,75,75,100,100,100,100,75,75,100,75,20,100,20,25,25,25,0,0,25,25,0,0,0,25,0,0,0,80,60,75,75,25,50,25,50,25,25,50,75,50,50,75,0,0,50,75,75,25,75,50,75,75,75,75,75,50,75,50,75,75,,100,50,25,75,75,25,100,100,75,75,25,75,100,75,75,75,75,75,50,75,80
Universitq Hospitals Coventrq and Warwickshire NHS Trust,RKB,100,75,100,100,100,100,100,100,100,100,100,100,75,100,75,75,100,75,100,75,75,50,100,75,90,100,75,75,75,75,60,100,20,50,100,50,75,50,25,25,25,50,25,0,50,100,0,0,0,60,,40,40,40,100,100,50,25,80,80,100,40,80,20,60,100,100,80,100,50,25,25,100,50,75,100,100,80,100,50,75,75,25,0,100,20,75,0,25,0,0,50,0,0,0,50,50,0,0,100,80,0,25,50,75,50,50,50,50,50,75,100,25,25,75,0,25,75,75,75,0,75,50,75,75,75,100,75,75,100,75,75,100,50,100,0,25,50,50,50,100,100,75,75,75,50,100,100,75,75,100,75,75,75,80
Universitq Hospitals Of Leicester NHS Trust,RWE,100,75,75,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,75,100,100,100,100,90,100,100,100,100,100,20,20,20,50,100,100,100,75,75,50,75,50,75,25,75,75,75,75,25,100,100,80,20,100,50,75,100,75,100,100,100,100,100,100,80,100,100,80,100,100,100,100,20,75,75,100,100,80,100,100,100,100,100,60,60,0,0,50,100,100,100,100,100,100,25,100,75,75,100,100,100,100,25,50,75,50,50,0,0,0,75,100,75,0,50,0,0,0,100,75,100,100,0,75,75,75,75,100,75,75,75,75,100,100,100,25,75,100,100,100,100,100,75,50,75,100,100,100,75,75,50,75,75,75,100
Universitq Hospitals of Morecambe Baq NHS Foundation Trust,RTX,100,100,100,100,100,100,100,100,100,100,100,100,75,100,75,100,100,100,100,100,100,75,100,100,80,100,100,75,100,100,80,40,100,50,50,100,100,100,100,100,100,100,75,25,50,50,50,25,0,60,,40,20,20,100,100,100,100,100,100,80,100,100,80,60,80,80,20,100,100,100,75,20,100,75,100,100,100,100,100,0,75,25,0,0,20,,,25,25,25,100,25,25,25,100,25,25,25,25,100,,100,100,0,75,25,75,0,50,100,75,75,75,100,0,0,100,100,100,0,75,50,100,0,100,100,75,50,75,75,100,75,50,100,50,25,100,75,0,100,100,100,75,100,100,100,100,100,100,75,100,100,75,100
Universitq Hospitals of North Midlands NHS Trust,RJE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,75,100,100,100,75,100,100,85,100,100,75,100,75,80,80,60,50,50,50,100,100,100,75,75,75,25,25,50,75,0,0,0,40,,60,100,80,100,100,75,100,80,100,100,100,100,100,80,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,75,100,25,20,20,20,25,25,25,25,25,0,0,0,0,0,0,0,0,0,100,40,75,100,75,100,100,0,75,50,0,0,0,75,75,0,0,75,100,100,25,100,50,25,25,100,100,100,100,75,75,75,75,100,100,0,100,75,25,25,100,100,75,25,75,100,100,100,100,100,100,100,100,0,100
Walsall Healthcare NHS Trust,RBK,50,,100,75,100,75,100,50,100,100,100,50,50,100,75,100,100,25,75,100,75,75,75,100,75,75,100,75,50,50,20,80,40,0,100,50,100,100,100,75,75,75,75,75,75,75,75,75,,,100,60,20,100,75,75,75,75,100,100,80,100,100,,80,100,100,80,100,100,100,100,100,75,75,100,100,100,100,100,75,75,75,0,0,0,0,,,,,,0,0,,75,75,,,,80,20,75,75,75,75,75,50,50,75,75,75,,50,50,50,,50,100,75,25,75,25,75,75,50,75,100,75,75,75,75,,,85,75,50,75,25,,100,75,75,25,75,100,100,100,75,25,100,75,75,75,80
Walton Centre NHS Foundation Trust,RET,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,100,100,40,80,60,100,100,100,100,100,75,75,100,50,25,25,50,50,25,25,25,40,,80,80,40,50,50,100,75,20,20,20,0,40,60,,0,100,0,,,,,80,,50,100,100,80,100,100,75,100,100,100,100,0,100,0,50,100,100,25,100,100,0,0,0,0,,,,0,50,75,75,25,50,25,75,75,75,75,75,75,100,50,75,100,100,75,75,50,50,50,50,75,75,100,50,75,75,100,100,50,100,50,50,50,50,50,75,75,75,50,50,100,100,100,100,75,100,100,100,100,0
Warrington and Halton Hospitals NHS Foundation Trust,RWW,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,100,100,100,100,100,60,20,40,50,100,100,100,100,100,100,100,100,25,25,25,25,50,25,25,20,,100,100,100,100,100,100,100,100,100,0,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,0,0,0,0,0,0,,0,100,,0,100,0,75,100,0,100,100,100,100,0,25,0,0,25,25,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
West Hertfordshire Hospitals NHS Trust,RWG,50,,50,50,75,75,100,100,75,75,25,50,25,100,75,75,50,75,75,75,50,25,75,25,71,75,100,75,75,25,20,0,0,50,,,25,25,0,25,25,0,50,25,25,0,0,0,0,20,,20,0,100,75,75,75,25,60,,,,,,20,20,60,0,75,75,25,75,,75,50,100,100,40,75,50,0,75,75,0,0,0,,,,,,,0,0,0,0,0,,,,,,0,25,0,0,,0,0,25,0,0,25,25,75,0,0,,50,0,0,75,0,75,,25,25,75,75,50,50,75,,,100,0,25,,25,0,75,100,25,75,0,50,75,100,25,50,25,75,25,25,80
West Suffolk NHS Foundation Trust,RGR,100,100,100,75,75,100,100,100,100,100,100,100,75,100,100,75,100,100,100,100,75,75,75,100,78,100,75,75,75,75,80,60,60,50,50,100,25,50,0,25,0,0,100,25,75,0,75,75,0,80,,40,40,80,0,75,50,25,80,100,100,100,100,0,80,100,100,100,100,100,100,100,80,100,100,80,100,40,75,75,75,75,25,80,100,60,75,25,100,75,75,100,0,75,100,75,75,75,75,25,100,100,100,100,100,0,25,0,0,25,75,50,75,25,50,0,0,25,75,25,0,75,75,0,0,0,0,50,25,75,75,25,25,25,85,100,25,25,25,25,100,100,75,25,75,100,100,100,75,75,25,75,75,50,40
Western Sussex Hospitals NHS Foundation Trust,RqR,100,100,100,100,100,75,100,100,100,75,100,75,75,100,100,75,100,75,100,100,100,75,100,100,79,75,100,75,75,75,20,100,20,100,100,50,100,75,75,75,100,50,50,50,75,25,100,0,0,80,,20,20,100,25,100,100,100,100,80,100,100,80,80,20,40,0,0,100,100,100,,100,25,25,100,100,20,75,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,75,100,100,100,100,100,0,100,75,75,100,75,25,25,25,100,25,25,25,25,75,25,100,25,75,75,100,100,75,100,100,100,100,100,75,100,75,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,75,20
Weston Area Health NHS Trust,RA3,25,,75,75,100,75,100,100,75,50,75,50,50,25,25,25,25,50,50,75,75,25,50,75,73,75,75,50,100,75,20,0,0,0,,,25,50,25,50,0,25,75,75,75,75,75,0,0,80,,0,,100,75,75,75,25,20,80,0,100,80,,60,100,100,0,75,75,75,0,100,50,100,100,100,0,100,100,100,100,50,0,0,0,25,25,25,25,25,0,0,0,0,25,25,25,25,25,100,100,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,25,0,25,75,0,25,25,50,75,75,50,100,75,50,25,25,100,0,25,25,50,0,50,100,50,0,0,75,75,75,75,75,75,75,50,75,100
Whittington Health NHS Trust,RKE,100,100,100,100,100,100,100,100,100,100,100,75,50,100,50,75,75,100,100,100,100,25,75,50,74,100,100,75,100,100,80,20,40,50,50,50,75,75,75,50,75,75,75,50,50,50,50,50,0,60,100,20,40,100,100,75,100,75,100,100,100,100,0,80,80,100,100,100,100,100,100,100,0,75,75,100,100,100,75,100,75,75,75,100,100,60,75,50,75,100,75,100,75,50,0,75,100,50,0,75,100,100,75,75,0,25,50,50,0,25,75,75,75,25,25,25,0,0,75,50,75,75,25,50,,100,100,75,75,100,75,100,100,0,85,0,0,50,,0,100,100,100,75,75,75,100,75,100,75,75,75,75,0,60
Wirral Universitq Teaching Hospital NHS Foundation Trust,RBL,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,75,74,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,75,25,75,75,75,75,50,100,,80,100,100,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,75,25,100,100,100,100,100,100,75,75,100,100,25,75,100,,75,100,100,100,100,100,100,75,100,100,100,50,100,50,50,50,100,75,50,100,100,100,100,100,100,100,100,100,100,100,75,75,100,100,100,100,75,75,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100
Worcestershire Acute Hospitals NHS Trust,RWP,75,100,100,100,100,75,100,25,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,100,100,100,100,100,100,100,100,0,0,0,50,50,25,25,25,25,25,25,25,25,0,0,0,100,,0,0,60,75,75,75,50,80,80,100,100,60,0,20,100,100,20,75,100,100,,0,25,75,100,100,100,100,75,100,75,0,0,100,0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,100,25,50,25,75,0,0,25,25,75,50,0,0,75,0,25,75,75,25,50,75,25,75,50,50,75,75,50,75,50,75,75,25,100,0,75,100,100,50,100,25,50,25,25,75,75,100,100,25,100,75,75,25,0
"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,75,75,75,75,100,75,100,75,100,75,100,75,50,100,75,75,50,50,75,100,100,75,100,75,87,100,100,75,75,75,80,80,60,50,100,50,100,100,100,100,75,100,25,0,50,50,75,25,0,80,,60,20,60,75,75,100,100,60,80,100,100,80,40,60,100,100,40,100,100,75,75,80,100,100,100,100,60,100,100,100,100,100,100,100,0,,,75,100,100,75,100,50,25,100,75,,,,0,0,75,100,75,75,0,0,50,75,50,100,75,50,75,0,0,50,75,50,25,100,25,100,50,100,100,75,50,50,50,100,75,75,100,25,100,100,100,0,100,100,100,75,100,100,100,100,75,100,100,100,100,100,100
Wqe Valleq NHS Trust,RLQ,75,75,75,75,100,100,75,100,100,75,75,50,0,50,50,75,50,50,100,75,75,50,75,75,84,75,75,25,75,25,40,0,0,50,,,50,25,50,25,0,25,0,0,0,0,0,0,0,60,60,0,0,20,0,25,25,25,0,100,100,100,0,,80,0,0,0,,,,,100,,0,100,100,20,50,75,0,75,75,0,100,20,0,25,75,25,25,0,0,0,0,0,75,0,0,0,100,100,25,75,25,25,0,25,0,0,75,25,100,25,25,25,25,25,75,50,0,75,0,75,75,75,75,75,75,100,,100,100,,100,0,,50,75,0,75,0,50,0,25,100,100,75,50,75,75,75,50,75,80
qeovil District Hospital NHS Foundation Trust,RA4,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,75,100,100,81,100,100,75,100,75,40,100,20,50,100,50,75,75,75,75,75,75,50,25,50,25,0,0,0,100,,80,20,100,100,100,100,100,100,80,20,100,20,20,40,100,0,20,75,75,75,25,20,50,75,100,100,100,75,75,25,75,25,0,0,20,0,0,25,25,25,0,0,0,0,75,75,0,0,25,100,0,75,75,75,75,25,0,0,25,100,75,25,50,75,50,50,75,100,100,25,100,0,75,75,100,100,75,75,75,50,75,75,75,100,50,75,100,100,75,100,100,75,75,75,75,100,100,75,50,75,75,100,100,100
qork Teaching Hospital NHS Foundation Trust,RCB,100,75,75,100,75,100,100,100,100,75,100,75,75,100,75,75,75,75,75,75,100,100,75,75,75,75,100,75,75,100,60,100,40,50,100,50,100,100,100,75,100,75,75,75,75,75,75,50,0,80,100,100,100,100,100,100,100,100,100,100,100,100,100,60,80,100,80,80,100,100,100,100,0,75,100,100,100,100,100,100,100,100,75,20,100,20,25,0,25,25,25,50,0,0,0,25,75,0,0,25,100,,50,75,100,75,75,75,75,75,100,100,100,75,100,0,25,25,100,100,25,100,25,,,100,100,100,100,100,100,100,100,75,100,50,75,75,50,0,100,100,75,100,75,100,75,75,100,75,75,100,75,50,100
